strike,type,price_type,date,price
3800,call,ask,4/14/2022,926.1
3825,call,ask,11/16/2022,391.4
3825,call,ask,11/15/2022,405.5
3825,call,ask,11/14/2022,388.6
3825,call,ask,11/11/2022,406.5
3825,call,ask,11/10/2022,391.9
3825,call,ask,11/9/2022,273.6
3825,call,ask,11/8/2022,304
3825,call,ask,11/7/2022,288.6
3825,call,ask,11/4/2022,267.6
3825,call,ask,11/3/2022,244.6
3825,call,ask,11/2/2022,270.3
3825,call,ask,11/1/2022,325.3
3825,call,ask,10/31/2022,341.4
3825,call,ask,10/28/2022,370.6
3825,call,ask,10/27/2022,291.6
3825,call,ask,10/26/2022,333.3
3825,call,ask,10/25/2022,338.4
3825,call,ask,10/24/2022,314.2
3825,call,ask,10/21/2022,294.8
3825,call,ask,10/20/2022,241.1
3825,call,ask,10/19/2022,260.3
3825,call,ask,10/18/2022,292.7
3825,call,ask,10/17/2022,256.8
3825,call,ask,10/14/2022,205.7
3825,call,ask,10/13/2022,247.3
3825,call,ask,10/12/2022,203.6
3825,call,ask,10/11/2022,213.6
3825,call,ask,10/10/2022,220.4
3825,call,ask,10/7/2022,230.5
3825,call,ask,10/6/2022,281.7
3825,call,ask,10/5/2022,304.2
3825,call,ask,10/4/2022,308.7
3825,call,ask,10/3/2022,246.6
3825,call,ask,9/30/2022,206.3
3825,call,ask,9/29/2022,236.8
3825,call,ask,9/28/2022,274
3825,call,ask,9/27/2022,244.7
3825,call,ask,9/26/2022,247.7
3825,call,ask,9/23/2022,266.5
3825,call,ask,9/22/2022,294.4
3825,call,ask,9/21/2022,313.6
3825,call,ask,9/20/2022,362.7
3825,call,ask,9/19/2022,387.3
3825,call,ask,9/16/2022,
3825,call,ask,9/15/2022,385.9
3825,call,ask,9/14/2022,425.5
3825,call,ask,9/13/2022,417.4
3825,call,ask,9/12/2022,535.5
3825,call,ask,9/9/2022,497.9
3825,call,ask,9/8/2022,456.7
3825,call,ask,9/7/2022,439.2
3825,call,ask,9/6/2022,395.6
3825,call,ask,9/2/2022,410.5
3825,call,ask,9/1/2022,438.1
3825,call,ask,8/31/2022,434.4
3825,call,ask,8/30/2022,455.3
3825,call,ask,8/29/2022,490.2
3825,call,ask,8/26/2022,530.5
3825,call,ask,8/25/2022,603.1
3825,call,ask,8/24/2022,570.9
3825,call,ask,8/23/2022,559.2
3825,call,ask,8/22/2022,576.4
3825,call,ask,8/19/2022,633.6
3825,call,ask,8/18/2022,678
3825,call,ask,8/17/2022,675.7
3825,call,ask,8/16/2022,695.6
3825,call,ask,8/15/2022,683.5
3825,call,ask,8/12/2022,674.6
3825,call,ask,8/11/2022,627.1
3825,call,ask,8/10/2022,622.3
3825,call,ask,8/9/2022,564.3
3825,call,ask,8/8/2022,580.1
3825,call,ask,8/5/2022,573.7
3825,call,ask,8/4/2022,578.3
3825,call,ask,8/3/2022,580.7
3825,call,ask,8/2/2022,541.4
3825,call,ask,8/1/2022,571.5
3825,call,ask,7/29/2022,560.3
3825,call,ask,7/28/2022,541.2
3825,call,ask,7/27/2022,485.8
3825,call,ask,7/26/2022,433.1
3825,call,ask,7/25/2022,447.5
3825,call,ask,7/22/2022,450.8
3825,call,ask,7/21/2022,471.9
3825,call,ask,7/20/2022,457.2
3825,call,ask,7/19/2022,
3825,call,ask,7/18/2022,375.5
3825,call,ask,7/15/2022,393.7
3825,call,ask,7/14/2022,353.8
3825,call,ask,7/13/2022,
3825,call,ask,7/12/2022,368.9
3825,call,ask,7/11/2022,391.9
3825,call,ask,7/8/2022,420.4
3825,call,ask,7/7/2022,416.6
3825,call,ask,7/6/2022,387.2
3825,call,ask,7/5/2022,394.8
3825,call,ask,7/1/2022,370.5
3825,call,ask,6/30/2022,350.2
3825,call,ask,6/29/2022,373.7
3825,call,ask,6/28/2022,377.1
3825,call,ask,6/27/2022,427.5
3825,call,ask,6/24/2022,435.1
3825,call,ask,6/23/2022,353.6
3825,call,ask,6/22/2022,338.2
3825,call,ask,6/21/2022,349.5
3825,call,ask,6/17/2022,303.5
3825,call,ask,6/16/2022,307.8
3825,call,ask,6/15/2022,365.2
3825,call,ask,6/14/2022,347.9
3825,call,ask,6/13/2022,366.1
3825,call,ask,6/10/2022,443.2
3825,call,ask,6/9/2022,
3825,call,ask,6/8/2022,579.9
3825,call,ask,6/7/2022,605.9
3825,call,ask,6/6/2022,585.1
3825,call,ask,6/3/2022,577.8
3825,call,ask,6/2/2022,627.3
3825,call,ask,6/1/2022,572
3825,call,ask,5/31/2022,597.5
3825,call,ask,5/27/2022,625.1
3825,call,ask,5/26/2022,542
3825,call,ask,5/25/2022,488.4
3825,call,ask,5/24/2022,477.7
3825,call,ask,5/23/2022,499.8
3825,call,ask,5/20/2022,
3825,call,ask,5/19/2022,446.2
3825,call,ask,5/18/2022,468.7
3825,call,ask,5/17/2022,579.2
3825,call,ask,5/16/2022,
3825,call,ask,5/13/2022,530.2
3825,call,ask,5/12/2022,467.3
3825,call,ask,5/11/2022,498.4
3825,call,ask,5/10/2022,527.2
3825,call,ask,5/9/2022,530.8
3825,call,ask,5/6/2022,610.9
3825,call,ask,5/5/2022,639.3
3825,call,ask,5/4/2022,727.7
3825,call,ask,5/3/2022,652.8
3825,call,ask,5/2/2022,638.3
3825,call,ask,4/29/2022,
3825,call,ask,4/28/2022,739.7
3825,call,ask,4/27/2022,687.3
3825,call,ask,4/26/2022,642.7
3825,call,ask,4/25/2022,747.9
3825,call,ask,4/22/2022,724.4
3825,call,ask,4/21/2022,817.5
3825,call,ask,4/20/2022,872.5
3825,call,ask,4/19/2022,849.8
3825,call,ask,4/18/2022,824.6
3825,call,ask,4/14/2022,907.5
3875,call,ask,11/16/2022,358.7
3875,call,ask,11/15/2022,372.1
3875,call,ask,11/14/2022,356.1
3875,call,ask,11/11/2022,378.7
3875,call,ask,11/10/2022,360.1
3875,call,ask,11/9/2022,248.7
3875,call,ask,11/8/2022,276
3875,call,ask,11/7/2022,261.2
3875,call,ask,11/4/2022,241.6
3875,call,ask,11/3/2022,219.7
3875,call,ask,11/2/2022,244.1
3875,call,ask,11/1/2022,296.5
3875,call,ask,10/31/2022,311.9
3875,call,ask,10/28/2022,340.1
3875,call,ask,10/27/2022,265.5
3875,call,ask,10/26/2022,304.6
3875,call,ask,10/25/2022,310.1
3875,call,ask,10/24/2022,287.3
3875,call,ask,10/21/2022,268.7
3875,call,ask,10/20/2022,217.7
3875,call,ask,10/19/2022,235.9
3875,call,ask,10/18/2022,260.3
3875,call,ask,10/17/2022,232.7
3875,call,ask,10/14/2022,184.4
3875,call,ask,10/13/2022,223.5
3875,call,ask,10/12/2022,182.4
3875,call,ask,10/11/2022,191.6
3875,call,ask,10/10/2022,197.8
3875,call,ask,10/7/2022,207.1
3875,call,ask,10/6/2022,255.4
3875,call,ask,10/5/2022,276.7
3875,call,ask,10/4/2022,281
3875,call,ask,10/3/2022,221.8
3875,call,ask,9/30/2022,184
3875,call,ask,9/29/2022,213
3875,call,ask,9/28/2022,248.2
3875,call,ask,9/27/2022,220.7
3875,call,ask,9/26/2022,223.8
3875,call,ask,9/23/2022,242
3875,call,ask,9/22/2022,267.8
3875,call,ask,9/21/2022,286.3
3875,call,ask,9/20/2022,333.2
3875,call,ask,9/19/2022,356.9
3875,call,ask,9/16/2022,
3875,call,ask,9/15/2022,355.8
3875,call,ask,9/14/2022,394.3
3875,call,ask,9/13/2022,386.1
3875,call,ask,9/12/2022,500.5
3875,call,ask,9/9/2022,463.8
3875,call,ask,9/8/2022,423.9
3875,call,ask,9/7/2022,405.9
3875,call,ask,9/6/2022,365.2
3875,call,ask,9/2/2022,379.4
3875,call,ask,9/1/2022,406.1
3875,call,ask,8/31/2022,402.6
3875,call,ask,8/30/2022,422.9
3875,call,ask,8/29/2022,456.9
3875,call,ask,8/26/2022,497
3875,call,ask,8/25/2022,566.7
3875,call,ask,8/24/2022,535.4
3875,call,ask,8/23/2022,524.2
3875,call,ask,8/22/2022,541
3875,call,ask,8/19/2022,596.8
3875,call,ask,8/18/2022,640.1
3875,call,ask,8/17/2022,638
3875,call,ask,8/16/2022,657.6
3875,call,ask,8/15/2022,645.8
3875,call,ask,8/12/2022,636.9
3875,call,ask,8/11/2022,590.4
3875,call,ask,8/10/2022,585.7
3875,call,ask,8/9/2022,529.2
3875,call,ask,8/8/2022,544.8
3875,call,ask,8/5/2022,538.4
3875,call,ask,8/4/2022,542.8
3875,call,ask,8/3/2022,588.4
3875,call,ask,8/2/2022,507
3875,call,ask,8/1/2022,536.3
3875,call,ask,7/29/2022,525.1
3875,call,ask,7/28/2022,506.4
3875,call,ask,7/27/2022,452.7
3875,call,ask,7/26/2022,401.6
3875,call,ask,7/25/2022,415.9
3875,call,ask,7/22/2022,418.5
3875,call,ask,7/21/2022,439.5
3875,call,ask,7/20/2022,425.4
3875,call,ask,7/19/2022,
3875,call,ask,7/18/2022,346.1
3875,call,ask,7/15/2022,363.8
3875,call,ask,7/14/2022,325.6
3875,call,ask,7/13/2022,
3875,call,ask,7/12/2022,340.1
3875,call,ask,7/11/2022,362.8
3875,call,ask,7/8/2022,389.2
3875,call,ask,7/7/2022,386.3
3875,call,ask,7/6/2022,358
3875,call,ask,7/5/2022,391.6
3875,call,ask,7/1/2022,341.9
3875,call,ask,6/30/2022,329.4
3875,call,ask,6/29/2022,345.2
3875,call,ask,6/28/2022,348.5
3875,call,ask,6/27/2022,397.3
3875,call,ask,6/24/2022,403.8
3875,call,ask,6/23/2022,326.1
3875,call,ask,6/22/2022,311.3
3875,call,ask,6/21/2022,322.3
3875,call,ask,6/17/2022,278.3
3875,call,ask,6/16/2022,282.8
3875,call,ask,6/15/2022,337.5
3875,call,ask,6/14/2022,321.1
3875,call,ask,6/13/2022,339.1
3875,call,ask,6/10/2022,413.6
3875,call,ask,6/9/2022,
3875,call,ask,6/8/2022,546.2
3875,call,ask,6/7/2022,571.7
3875,call,ask,6/6/2022,551.2
3875,call,ask,6/3/2022,544.1
3875,call,ask,6/2/2022,592.7
3875,call,ask,6/1/2022,538.6
3875,call,ask,5/31/2022,578.8
3875,call,ask,5/27/2022,590.4
3875,call,ask,5/26/2022,509.3
3875,call,ask,5/25/2022,457.4
3875,call,ask,5/24/2022,447
3875,call,ask,5/23/2022,468.4
3875,call,ask,5/20/2022,417.3
3875,call,ask,5/19/2022,416
3875,call,ask,5/18/2022,455.6
3875,call,ask,5/17/2022,546.1
3875,call,ask,5/16/2022,
3875,call,ask,5/13/2022,
3875,call,ask,5/12/2022,437.4
3875,call,ask,5/11/2022,467.9
3875,call,ask,5/10/2022,496
3875,call,ask,5/9/2022,499.8
3875,call,ask,5/6/2022,577.6
3875,call,ask,5/5/2022,605.5
3875,call,ask,5/4/2022,691.7
3875,call,ask,5/3/2022,618.6
3875,call,ask,5/2/2022,604.8
3875,call,ask,4/29/2022,
3875,call,ask,4/28/2022,703.9
3875,call,ask,4/27/2022,652.5
3875,call,ask,4/26/2022,609.4
3875,call,ask,4/25/2022,712.2
3875,call,ask,4/22/2022,689.3
3875,call,ask,4/21/2022,778.2
3875,call,ask,4/20/2022,848.1
3875,call,ask,4/19/2022,812.5
3875,call,ask,4/18/2022,787.4
3875,call,ask,4/14/2022,870.6
3900,call,ask,11/16/2022,342.6
3900,call,ask,11/15/2022,355.9
3900,call,ask,11/14/2022,340.3
3900,call,ask,11/11/2022,362.7
3900,call,ask,11/10/2022,344.5
3900,call,ask,11/9/2022,223.7
3900,call,ask,11/8/2022,262.4
3900,call,ask,11/7/2022,248.1
3900,call,ask,11/4/2022,228.5
3900,call,ask,11/3/2022,207.8
3900,call,ask,11/2/2022,231.7
3900,call,ask,11/1/2022,282.5
3900,call,ask,10/31/2022,297.6
3900,call,ask,10/28/2022,324.1
3900,call,ask,10/27/2022,252.1
3900,call,ask,10/26/2022,290.3
3900,call,ask,10/25/2022,296.2
3900,call,ask,10/24/2022,274.4
3900,call,ask,10/21/2022,255.4
3900,call,ask,10/20/2022,206.5
3900,call,ask,10/19/2022,224.1
3900,call,ask,10/18/2022,248
3900,call,ask,10/17/2022,221.2
3900,call,ask,10/14/2022,174.3
3900,call,ask,10/13/2022,212.2
3900,call,ask,10/12/2022,172.4
3900,call,ask,10/11/2022,181
3900,call,ask,10/10/2022,187
3900,call,ask,10/7/2022,195.7
3900,call,ask,10/6/2022,242.8
3900,call,ask,10/5/2022,263.5
3900,call,ask,10/4/2022,267.7
3900,call,ask,10/3/2022,209.9
3900,call,ask,9/30/2022,173.3
3900,call,ask,9/29/2022,201.6
3900,call,ask,9/28/2022,236.5
3900,call,ask,9/27/2022,209.2
3900,call,ask,9/26/2022,212.3
3900,call,ask,9/23/2022,228.9
3900,call,ask,9/22/2022,255
3900,call,ask,9/21/2022,273.1
3900,call,ask,9/20/2022,318.3
3900,call,ask,9/19/2022,341.6
3900,call,ask,9/16/2022,
3900,call,ask,9/15/2022,341.1
3900,call,ask,9/14/2022,379.1
3900,call,ask,9/13/2022,371
3900,call,ask,9/12/2022,483.3
3900,call,ask,9/9/2022,447.2
3900,call,ask,9/8/2022,407.8
3900,call,ask,9/7/2022,390
3900,call,ask,9/6/2022,350.3
3900,call,ask,9/2/2022,364.2
3900,call,ask,9/1/2022,390.5
3900,call,ask,8/31/2022,387.1
3900,call,ask,8/30/2022,407
3900,call,ask,8/29/2022,439
3900,call,ask,8/26/2022,481
3900,call,ask,8/25/2022,547.2
3900,call,ask,8/24/2022,518
3900,call,ask,8/23/2022,507
3900,call,ask,8/22/2022,521.7
3900,call,ask,8/19/2022,578.6
3900,call,ask,8/18/2022,621
3900,call,ask,8/17/2022,619.4
3900,call,ask,8/16/2022,638.8
3900,call,ask,8/15/2022,626.1
3900,call,ask,8/12/2022,618.3
3900,call,ask,8/11/2022,572.3
3900,call,ask,8/10/2022,567.7
3900,call,ask,8/9/2022,512
3900,call,ask,8/8/2022,527.4
3900,call,ask,8/5/2022,521
3900,call,ask,8/4/2022,525.4
3900,call,ask,8/3/2022,527.6
3900,call,ask,8/2/2022,490
3900,call,ask,8/1/2022,507.2
3900,call,ask,7/29/2022,507.8
3900,call,ask,7/28/2022,489.4
3900,call,ask,7/27/2022,436.5
3900,call,ask,7/26/2022,386.2
3900,call,ask,7/25/2022,400
3900,call,ask,7/22/2022,401.6
3900,call,ask,7/21/2022,423.7
3900,call,ask,7/20/2022,404.2
3900,call,ask,7/19/2022,
3900,call,ask,7/18/2022,331.7
3900,call,ask,7/15/2022,349.2
3900,call,ask,7/14/2022,311.1
3900,call,ask,7/13/2022,
3900,call,ask,7/12/2022,325.5
3900,call,ask,7/11/2022,348.4
3900,call,ask,7/8/2022,373.3
3900,call,ask,7/7/2022,371.4
3900,call,ask,7/6/2022,342.8
3900,call,ask,7/5/2022,351.8
3900,call,ask,7/1/2022,327.9
3900,call,ask,6/30/2022,309.7
3900,call,ask,6/29/2022,331.4
3900,call,ask,6/28/2022,334.6
3900,call,ask,6/27/2022,382.5
3900,call,ask,6/24/2022,389.9
3900,call,ask,6/23/2022,312.9
3900,call,ask,6/22/2022,298.4
3900,call,ask,6/21/2022,309.2
3900,call,ask,6/17/2022,266.1
3900,call,ask,6/16/2022,270.4
3900,call,ask,6/15/2022,324
3900,call,ask,6/14/2022,308.2
3900,call,ask,6/13/2022,326.3
3900,call,ask,6/10/2022,398.7
3900,call,ask,6/9/2022,
3900,call,ask,6/8/2022,529.6
3900,call,ask,6/7/2022,554.9
3900,call,ask,6/6/2022,534.9
3900,call,ask,6/3/2022,527.6
3900,call,ask,6/2/2022,575.8
3900,call,ask,6/1/2022,522.2
3900,call,ask,5/31/2022,562.3
3900,call,ask,5/27/2022,573.4
3900,call,ask,5/26/2022,493.5
3900,call,ask,5/25/2022,442.1
3900,call,ask,5/24/2022,431.9
3900,call,ask,5/23/2022,453
3900,call,ask,5/20/2022,402.4
3900,call,ask,5/19/2022,401.6
3900,call,ask,5/18/2022,423.8
3900,call,ask,5/17/2022,
3900,call,ask,5/16/2022,
3900,call,ask,5/13/2022,
3900,call,ask,5/12/2022,422.7
3900,call,ask,5/11/2022,452.8
3900,call,ask,5/10/2022,480.6
3900,call,ask,5/9/2022,484.6
3900,call,ask,5/6/2022,561.3
3900,call,ask,5/5/2022,588.8
3900,call,ask,5/4/2022,673.9
3900,call,ask,5/3/2022,601.7
3900,call,ask,5/2/2022,588.3
3900,call,ask,4/29/2022,
3900,call,ask,4/28/2022,686
3900,call,ask,4/27/2022,635.5
3900,call,ask,4/26/2022,592.9
3900,call,ask,4/25/2022,694.4
3900,call,ask,4/22/2022,672.1
3900,call,ask,4/21/2022,759.9
3900,call,ask,4/20/2022,815.4
3900,call,ask,4/19/2022,793.5
3900,call,ask,4/18/2022,769
3900,call,ask,4/14/2022,852.4
3925,call,ask,11/16/2022,327.1
3925,call,ask,11/15/2022,340.2
3925,call,ask,11/14/2022,324.8
3925,call,ask,11/11/2022,347.1
3925,call,ask,11/10/2022,329.4
3925,call,ask,11/9/2022,211.7
3925,call,ask,11/8/2022,249.8
3925,call,ask,11/7/2022,235.2
3925,call,ask,11/4/2022,216.6
3925,call,ask,11/3/2022,196.3
3925,call,ask,11/2/2022,219.4
3925,call,ask,11/1/2022,269
3925,call,ask,10/31/2022,283.7
3925,call,ask,10/28/2022,310.7
3925,call,ask,10/27/2022,240.3
3925,call,ask,10/26/2022,277.5
3925,call,ask,10/25/2022,283
3925,call,ask,10/24/2022,261.7
3925,call,ask,10/21/2022,244
3925,call,ask,10/20/2022,195.9
3925,call,ask,10/19/2022,212.8
3925,call,ask,10/18/2022,236
3925,call,ask,10/17/2022,210.1
3925,call,ask,10/14/2022,164.6
3925,call,ask,10/13/2022,201.1
3925,call,ask,10/12/2022,162.7
3925,call,ask,10/11/2022,171.1
3925,call,ask,10/10/2022,176.5
3925,call,ask,10/7/2022,185
3925,call,ask,10/6/2022,230.5
3925,call,ask,10/5/2022,250.5
3925,call,ask,10/4/2022,254.7
3925,call,ask,10/3/2022,198.4
3925,call,ask,9/30/2022,163.1
3925,call,ask,9/29/2022,190.7
3925,call,ask,9/28/2022,223.7
3925,call,ask,9/27/2022,198.1
3925,call,ask,9/26/2022,201.2
3925,call,ask,9/23/2022,217
3925,call,ask,9/22/2022,242.5
3925,call,ask,9/21/2022,260.2
3925,call,ask,9/20/2022,307
3925,call,ask,9/19/2022,327.6
3925,call,ask,9/16/2022,
3925,call,ask,9/15/2022,326.7
3925,call,ask,9/14/2022,364.2
3925,call,ask,9/13/2022,356
3925,call,ask,9/12/2022,466.4
3925,call,ask,9/9/2022,430.6
3925,call,ask,9/8/2022,392.1
3925,call,ask,9/7/2022,374.9
3925,call,ask,9/6/2022,335.7
3925,call,ask,9/2/2022,349.2
3925,call,ask,9/1/2022,375.1
3925,call,ask,8/31/2022,371.9
3925,call,ask,8/30/2022,391.5
3925,call,ask,8/29/2022,422.9
3925,call,ask,8/26/2022,465
3925,call,ask,8/25/2022,530.5
3925,call,ask,8/24/2022,500.8
3925,call,ask,8/23/2022,489.9
3925,call,ask,8/22/2022,506.4
3925,call,ask,8/19/2022,560.7
3925,call,ask,8/18/2022,602.7
3925,call,ask,8/17/2022,601
3925,call,ask,8/16/2022,620.1
3925,call,ask,8/15/2022,608.8
3925,call,ask,8/12/2022,599.8
3925,call,ask,8/11/2022,554.4
3925,call,ask,8/10/2022,549.9
3925,call,ask,8/9/2022,495
3925,call,ask,8/8/2022,510.2
3925,call,ask,8/5/2022,503.9
3925,call,ask,8/4/2022,508.2
3925,call,ask,8/3/2022,510.3
3925,call,ask,8/2/2022,473.2
3925,call,ask,8/1/2022,490.3
3925,call,ask,7/29/2022,490.7
3925,call,ask,7/28/2022,472.5
3925,call,ask,7/27/2022,420.5
3925,call,ask,7/26/2022,370.9
3925,call,ask,7/25/2022,385
3925,call,ask,7/22/2022,387.5
3925,call,ask,7/21/2022,408
3925,call,ask,7/20/2022,389.8
3925,call,ask,7/19/2022,
3925,call,ask,7/18/2022,317.7
3925,call,ask,7/15/2022,334.8
3925,call,ask,7/14/2022,298.4
3925,call,ask,7/13/2022,
3925,call,ask,7/12/2022,312.3
3925,call,ask,7/11/2022,333.8
3925,call,ask,7/8/2022,359.8
3925,call,ask,7/7/2022,356.9
3925,call,ask,7/6/2022,329.6
3925,call,ask,7/5/2022,363.9
3925,call,ask,7/1/2022,314.3
3925,call,ask,6/30/2022,302.6
3925,call,ask,6/29/2022,317.8
3925,call,ask,6/28/2022,320.9
3925,call,ask,6/27/2022,368
3925,call,ask,6/24/2022,375.5
3925,call,ask,6/23/2022,299.8
3925,call,ask,6/22/2022,285.6
3925,call,ask,6/21/2022,296.3
3925,call,ask,6/17/2022,254.2
3925,call,ask,6/16/2022,258.8
3925,call,ask,6/15/2022,310.8
3925,call,ask,6/14/2022,295.4
3925,call,ask,6/13/2022,313.5
3925,call,ask,6/10/2022,384.3
3925,call,ask,6/9/2022,
3925,call,ask,6/8/2022,513.3
3925,call,ask,6/7/2022,538.3
3925,call,ask,6/6/2022,518.3
3925,call,ask,6/3/2022,
3925,call,ask,6/2/2022,558.8
3925,call,ask,6/1/2022,506
3925,call,ask,5/31/2022,545.9
3925,call,ask,5/27/2022,556.6
3925,call,ask,5/26/2022,477.9
3925,call,ask,5/25/2022,427.1
3925,call,ask,5/24/2022,417
3925,call,ask,5/23/2022,437.8
3925,call,ask,5/20/2022,
3925,call,ask,5/19/2022,387.1
3925,call,ask,5/18/2022,409.3
3925,call,ask,5/17/2022,513.7
3925,call,ask,5/16/2022,
3925,call,ask,5/13/2022,467.4
3925,call,ask,5/12/2022,408.3
3925,call,ask,5/11/2022,438.1
3925,call,ask,5/10/2022,465.6
3925,call,ask,5/9/2022,469.6
3925,call,ask,5/6/2022,545.1
3925,call,ask,5/5/2022,572.3
3925,call,ask,5/4/2022,656.3
3925,call,ask,5/3/2022,584.9
3925,call,ask,5/2/2022,571.9
3925,call,ask,4/29/2022,
3925,call,ask,4/28/2022,668.7
3925,call,ask,4/27/2022,618.4
3925,call,ask,4/26/2022,576.7
3925,call,ask,4/25/2022,676.9
3925,call,ask,4/22/2022,654.9
3925,call,ask,4/21/2022,741.7
3925,call,ask,4/20/2022,810.2
3925,call,ask,4/19/2022,775.3
3925,call,ask,4/18/2022,750.7
3925,call,ask,4/14/2022,834.3
3950,call,ask,11/16/2022,311.7
3950,call,ask,11/15/2022,324.7
3950,call,ask,11/14/2022,308.8
3950,call,ask,11/11/2022,330.5
3950,call,ask,11/10/2022,314.6
3950,call,ask,11/9/2022,200
3950,call,ask,11/8/2022,236.7
3950,call,ask,11/7/2022,222.8
3950,call,ask,11/4/2022,204.6
3950,call,ask,11/3/2022,185.1
3950,call,ask,11/2/2022,207.6
3950,call,ask,11/1/2022,255.7
3950,call,ask,10/31/2022,270.1
3950,call,ask,10/28/2022,295.6
3950,call,ask,10/27/2022,227.6
3950,call,ask,10/26/2022,263.9
3950,call,ask,10/25/2022,269.9
3950,call,ask,10/24/2022,249.4
3950,call,ask,10/21/2022,232.1
3950,call,ask,10/20/2022,185.1
3950,call,ask,10/19/2022,201.8
3950,call,ask,10/18/2022,224.4
3950,call,ask,10/17/2022,199.3
3950,call,ask,10/14/2022,155.3
3950,call,ask,10/13/2022,190.4
3950,call,ask,10/12/2022,153.3
3950,call,ask,10/11/2022,161.2
3950,call,ask,10/10/2022,166.5
3950,call,ask,10/7/2022,174.3
3950,call,ask,10/6/2022,218.5
3950,call,ask,10/5/2022,238
3950,call,ask,10/4/2022,242
3950,call,ask,10/3/2022,187.2
3950,call,ask,9/30/2022,153.2
3950,call,ask,9/29/2022,179.9
3950,call,ask,9/28/2022,212.7
3950,call,ask,9/27/2022,187.2
3950,call,ask,9/26/2022,190.4
3950,call,ask,9/23/2022,205.8
3950,call,ask,9/22/2022,230.4
3950,call,ask,9/21/2022,247.5
3950,call,ask,9/20/2022,290.7
3950,call,ask,9/19/2022,312.9
3950,call,ask,9/16/2022,
3950,call,ask,9/15/2022,312.6
3950,call,ask,9/14/2022,348.1
3950,call,ask,9/13/2022,341.3
3950,call,ask,9/12/2022,449.7
3950,call,ask,9/9/2022,414.5
3950,call,ask,9/8/2022,376.5
3950,call,ask,9/7/2022,360
3950,call,ask,9/6/2022,321.5
3950,call,ask,9/2/2022,334.6
3950,call,ask,9/1/2022,360
3950,call,ask,8/31/2022,356.9
3950,call,ask,8/30/2022,374.4
3950,call,ask,8/29/2022,407.1
3950,call,ask,8/26/2022,442.6
3950,call,ask,8/25/2022,513
3950,call,ask,8/24/2022,483.7
3950,call,ask,8/23/2022,473.2
3950,call,ask,8/22/2022,489.4
3950,call,ask,8/19/2022,542.9
3950,call,ask,8/18/2022,584.6
3950,call,ask,8/17/2022,582.8
3950,call,ask,8/16/2022,601.6
3950,call,ask,8/15/2022,590.6
3950,call,ask,8/12/2022,581.6
3950,call,ask,8/11/2022,536.7
3950,call,ask,8/10/2022,532.3
3950,call,ask,8/9/2022,478.2
3950,call,ask,8/8/2022,493.2
3950,call,ask,8/5/2022,487
3950,call,ask,8/4/2022,491.2
3950,call,ask,8/3/2022,491
3950,call,ask,8/2/2022,456.8
3950,call,ask,8/1/2022,473.5
3950,call,ask,7/29/2022,473.8
3950,call,ask,7/28/2022,455.9
3950,call,ask,7/27/2022,404.8
3950,call,ask,7/26/2022,355.1
3950,call,ask,7/25/2022,369.9
3950,call,ask,7/22/2022,371.5
3950,call,ask,7/21/2022,392.1
3950,call,ask,7/20/2022,374
3950,call,ask,7/19/2022,
3950,call,ask,7/18/2022,303.9
3950,call,ask,7/15/2022,320.7
3950,call,ask,7/14/2022,284.3
3950,call,ask,7/13/2022,
3950,call,ask,7/12/2022,298.1
3950,call,ask,7/11/2022,320.4
3950,call,ask,7/8/2022,344.5
3950,call,ask,7/7/2022,342.6
3950,call,ask,7/6/2022,315.1
3950,call,ask,7/5/2022,324.6
3950,call,ask,7/1/2022,300.9
3950,call,ask,6/30/2022,283.3
3950,call,ask,6/29/2022,304.5
3950,call,ask,6/28/2022,307.5
3950,call,ask,6/27/2022,353.7
3950,call,ask,6/24/2022,361.3
3950,call,ask,6/23/2022,287.1
3950,call,ask,6/22/2022,273.1
3950,call,ask,6/21/2022,283.6
3950,call,ask,6/17/2022,242.5
3950,call,ask,6/16/2022,246.4
3950,call,ask,6/15/2022,297.9
3950,call,ask,6/14/2022,282.9
3950,call,ask,6/13/2022,300.5
3950,call,ask,6/10/2022,370.1
3950,call,ask,6/9/2022,
3950,call,ask,6/8/2022,497.1
3950,call,ask,6/7/2022,521.5
3950,call,ask,6/6/2022,502.2
3950,call,ask,6/3/2022,495.1
3950,call,ask,6/2/2022,541.9
3950,call,ask,6/1/2022,490
3950,call,ask,5/31/2022,513.8
3950,call,ask,5/27/2022,540.2
3950,call,ask,5/26/2022,461.9
3950,call,ask,5/25/2022,412.3
3950,call,ask,5/24/2022,402.4
3950,call,ask,5/23/2022,422.8
3950,call,ask,5/20/2022,373.6
